field,step,phase,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
0,10,warmup,"SliceKernel(base=RBF(length_scale=[3.03, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.81]), idx=[2, 3]) + WhiteKernel(noise_level=0.00527)",3.026965848350108,999.9999999999998,999.9999999999998,0.8102894390920423,0.005269183464154818,-3.4034513354237266,0.0033255599637681123,0.002275960954603372,0.9980559245288032
0,11,warmup,"SliceKernel(base=RBF(length_scale=[3.25, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00594)",3.248037409000356,999.9999999999998,999.9999999999998,0.7293985509172332,0.005936734674784522,-4.257076132419745,0.003693168051650678,0.003004538532177692,0.9976574687452937
0,12,warmup,"SliceKernel(base=RBF(length_scale=[1.75, 1e+03]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.664]), idx=[2, 3]) + WhiteKernel(noise_level=0.00525)",1.7549716139299543,999.9999999999998,999.9999999999998,0.6635332708046108,0.005250340145453631,-4.2877794542330205,0.0035928141474077515,0.002798573010180511,0.998048517118941
0,13,warmup,"SliceKernel(base=RBF(length_scale=[1.39, 1.56]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.714]), idx=[2, 3]) + WhiteKernel(noise_level=0.00378)",1.3892126208248028,1.558702405990097,999.9999999999998,0.7135493491444618,0.003780883319405236,-4.593552807324031,0.0034232968253502293,0.002602136357589372,0.9986809019742163
0,14,warmup,"SliceKernel(base=RBF(length_scale=[1.08, 0.851]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1e+03, 0.739]), idx=[2, 3]) + WhiteKernel(noise_level=0.00341)",1.0776048258350261,0.8509450584539833,999.9999999999998,0.738701617609824,0.003414792551262523,-4.797229123934242,0.003232094759374396,0.002537149724404101,0.9989102842023707
0,15,warmup,"SliceKernel(base=RBF(length_scale=[1.35, 0.848]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[2.37, 0.768]), idx=[2, 3]) + WhiteKernel(noise_level=0.00434)",1.349523016267018,0.8482250317436489,2.372360113920436,0.7682154194958135,0.0043377521599849474,-4.201683878737736,0.003947146050630408,0.0032263391434913663,0.9984133271273792
0,16,warmup,"SliceKernel(base=RBF(length_scale=[1.33, 0.834]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.859, 1.16]), idx=[2, 3]) + WhiteKernel(noise_level=0.00313)",1.3283971647369472,0.8337600949336994,0.8587022594614717,1.1550046138078962,0.003126267270187879,-3.6458320607108643,0.003323503490388589,0.0026835280364386305,0.9988820809820024
0,17,warmup,"SliceKernel(base=RBF(length_scale=[1.27, 0.794]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.83, 1.34]), idx=[2, 3]) + WhiteKernel(noise_level=0.00261)",1.2665028434015368,0.7936006741756733,0.8302037517986016,1.3386403866951677,0.0026070714175457973,-2.727934778610617,0.003042681081970642,0.002403314835646733,0.9990550603491662
0,18,warmup,"SliceKernel(base=RBF(length_scale=[1.26, 0.772]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.851, 1.41]), idx=[2, 3]) + WhiteKernel(noise_level=0.0025)",1.2574066545785874,0.7723132423895069,0.8513966102601856,1.41063096079646,0.0025031434695006573,-2.1517017704842534,0.0029384266791415495,0.0022583478893136604,0.9990730411479484
0,19,warmup,"SliceKernel(base=RBF(length_scale=[1.27, 0.775]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.853, 1.51]), idx=[2, 3]) + WhiteKernel(noise_level=0.00242)",1.27153265408927,0.7747204175639064,0.8530144983069137,1.5133983054775964,0.002418713767412304,-1.5078102931459156,0.0028711412868354966,0.0021711355148851474,0.9990904052032792
0,20,warmup,"SliceKernel(base=RBF(length_scale=[1.24, 0.734]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.887, 1.24]), idx=[2, 3]) + WhiteKernel(noise_level=0.00273)",1.2425722281814617,0.734041507054461,0.8868418113717547,1.2417448085075828,0.0027275769157940406,-1.7322718735794354,0.002974207676479722,0.0022656385278185067,0.9989791898235175
0,21,warmup,"SliceKernel(base=RBF(length_scale=[1.38, 0.579]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.822, 1.1]), idx=[2, 3]) + WhiteKernel(noise_level=0.0029)",1.3804120556687731,0.5787007088617816,0.8217029539805278,1.097067588942692,0.002901321113990276,-2.1431407253647734,0.0030016098812751368,0.0022171246825483408,0.9989446559788656
0,22,warmup,"SliceKernel(base=RBF(length_scale=[12.2, 1.43]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.805, 1.07]), idx=[2, 3]) + WhiteKernel(noise_level=0.00316)",12.204000724306395,1.431630429520813,0.804573627555971,1.065945991935473,0.003156809077758292,0.8509382541205746,0.003485936945807797,0.0026183345940263883,0.9987306651805381
0,23,warmup,"SliceKernel(base=RBF(length_scale=[5.66, 2.56]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.835, 1.12]), idx=[2, 3]) + WhiteKernel(noise_level=0.00316)",5.657226991577768,2.562297497163497,0.8354140646303028,1.1186592395473294,0.0031562536096768072,1.7494799255172744,0.0037727183557119477,0.00295470969507138,0.9987120259547082
0,24,warmup,"SliceKernel(base=RBF(length_scale=[0.699, 0.212]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.908, 1.17]), idx=[2, 3]) + WhiteKernel(noise_level=0.00185)",0.6985639037820884,0.21166561325610272,0.9076990893491591,1.1747443669900774,0.0018450943141502057,-1.1998835060843334,0.002777006586957867,0.0020285940854137684,0.9993915724116095
0,25,warmup,"SliceKernel(base=RBF(length_scale=[0.59, 0.18]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.994, 1.19]), idx=[2, 3]) + WhiteKernel(noise_level=0.00214)",0.5904047764667791,0.1797887806198647,0.9941374291945688,1.1899107640555935,0.0021437260734141115,0.05202229714147322,0.00325086635695347,0.0025344712927722977,0.9992436577261878
0,26,warmup,"SliceKernel(base=RBF(length_scale=[0.546, 0.169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 1.22]), idx=[2, 3]) + WhiteKernel(noise_level=0.00185)",0.5462660546062571,0.16871867155826853,1.0351250033075807,1.2225811104406612,0.001854169887017191,1.6414777136997998,0.003099062456071283,0.0023633169764499438,0.9993393233586164
0,27,warmup,"SliceKernel(base=RBF(length_scale=[0.486, 0.195]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 1.24]), idx=[2, 3]) + WhiteKernel(noise_level=0.00181)",0.4858621860467946,0.19491605734505282,1.0585993683513164,1.2391150545692418,0.0018105655949440288,2.3913649887895225,0.003054071418926266,0.0023151226963056193,0.9993425768910269
0,28,warmup,"SliceKernel(base=RBF(length_scale=[0.452, 0.205]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 1.25]), idx=[2, 3]) + WhiteKernel(noise_level=0.00174)",0.4519287474155332,0.20459610977500428,1.065017043220364,1.2477819328133533,0.0017376227830692963,3.041221765387906,0.002947960449792909,0.0021839175392060007,0.9993677804070009
0,29,warmup,"SliceKernel(base=RBF(length_scale=[1e+03, 0.0764]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.11, 1.2]), idx=[2, 3]) + WhiteKernel(noise_level=0.00199)",999.9999999999998,0.07635917651296256,1.1126026955655477,1.1967033321565061,0.0019933935036079336,0.8710869094470652,0.0031988477200532075,0.002444011714575785,0.9992530622621872
0,30,warmup,"SliceKernel(base=RBF(length_scale=[1.58, 2.9]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.21, 0.997]), idx=[2, 3]) + WhiteKernel(noise_level=0.00448)",1.5775799682316816,2.904166094257064,1.2134259412783797,0.9974381212913807,0.0044771992014249196,3.4244382057147362,0.005895176768315503,0.004531047685627459,0.9978650216206295
0,31,warmup,"SliceKernel(base=RBF(length_scale=[940, 0.078]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.12, 1.29]), idx=[2, 3]) + WhiteKernel(noise_level=0.00157)",939.730803438042,0.07795276188673263,1.122680604215919,1.2948141041941124,0.0015661250208498343,1.7104281400839803,0.0031079482747048636,0.002434644009234342,0.9994446972225487
0,32,warmup,"SliceKernel(base=RBF(length_scale=[0.262, 0.169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.945, 1.16]), idx=[2, 3]) + WhiteKernel(noise_level=0.00159)",0.26224114476916216,0.1685961494449811,0.9454327884109159,1.1592888550396985,0.001588540589841607,-1.8265624118077426,0.0028763644764851493,0.002115681254249896,0.9995347007547788
0,33,warmup,"SliceKernel(base=RBF(length_scale=[0.243, 0.184]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.967, 1.17]), idx=[2, 3]) + WhiteKernel(noise_level=0.00165)",0.24273021449651197,0.18402715502999956,0.9667597235351607,1.1691077196053077,0.0016471302908880338,-2.882831564152749,0.0029108366615741886,0.0021197774409050206,0.9995201654889365
0,34,warmup,"SliceKernel(base=RBF(length_scale=[1.11, 3.96]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 1.08]), idx=[2, 3]) + WhiteKernel(noise_level=0.00787)",1.1052655428953841,3.963267144606133,1.5117326182951534,1.0806328510548628,0.007865742521239241,2.547062208306542,0.008965856304470271,0.006993534817715195,0.9957067590912282
0,34,active,"SliceKernel(base=RBF(length_scale=[1.11, 3.96]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 1.08]), idx=[2, 3]) + WhiteKernel(noise_level=0.00787)",1.1052655428953841,3.963267144606133,1.5117326182951534,1.0806328510548628,0.007865742521239241,2.547062208306542,0.008965856304470271,0.006993534817715195,0.9957067590912282
0,35,active,"SliceKernel(base=RBF(length_scale=[1.06, 3.83]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 0.981]), idx=[2, 3]) + WhiteKernel(noise_level=0.00804)",1.0631123740246138,3.830739797127827,1.5097605379058545,0.9806996251268915,0.008037315311986336,0.8325052490729874,0.00881159777329501,0.006771428295941129,0.9957370955558758
0,36,active,"SliceKernel(base=RBF(length_scale=[0.848, 3.35]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.56, 0.992]), idx=[2, 3]) + WhiteKernel(noise_level=0.00797)",0.8477460825835009,3.3496444360647413,1.5590229806753257,0.9920034884730812,0.00797202458215077,-0.14967795831270791,0.008812416605102793,0.006742980952734203,0.995847228385368
0,37,active,"SliceKernel(base=RBF(length_scale=[0.926, 3.61]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.46, 0.854]), idx=[2, 3]) + WhiteKernel(noise_level=0.00615)",0.9259306753907935,3.6056019826060335,1.455022202258564,0.8543223635924313,0.006153770168993208,-0.35560480198606825,0.00876601350246561,0.006790710226127673,0.9968661744313718
0,38,active,"SliceKernel(base=RBF(length_scale=[0.922, 3.48]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.845]), idx=[2, 3]) + WhiteKernel(noise_level=0.00628)",0.9221703665571077,3.478080192721799,1.39192645727452,0.8451510339109529,0.006284649952009918,-1.847200363557974,0.008647573003846118,0.006618329287491623,0.9968712007714523
0,39,active,"SliceKernel(base=RBF(length_scale=[0.922, 3.43]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.35, 0.851]), idx=[2, 3]) + WhiteKernel(noise_level=0.00651)",0.9222352724708258,3.4336509810459965,1.3483586846212694,0.8507904586231503,0.006508073108851322,-3.0875083228167313,0.008731371489971124,0.006738145692484654,0.9967981790121809
0,40,active,"SliceKernel(base=RBF(length_scale=[0.896, 2.62]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.29, 0.757]), idx=[2, 3]) + WhiteKernel(noise_level=0.00651)",0.8961155341942881,2.620490466119322,1.2904313866042578,0.7565203509831472,0.00651130354035629,-5.732956953988516,0.008397122324186166,0.006411002916863616,0.9969652721425287
0,41,active,"SliceKernel(base=RBF(length_scale=[0.86, 3.31]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.31, 0.763]), idx=[2, 3]) + WhiteKernel(noise_level=0.00634)",0.8596818909654436,3.3137775667577873,1.314594342610183,0.76271532486907,0.006336345297619435,-5.72468238432937,0.008360532189471803,0.006349369255788318,0.9970921490830195
0,42,active,"SliceKernel(base=RBF(length_scale=[2.43, 2.82]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.21, 0.8]), idx=[2, 3]) + WhiteKernel(noise_level=0.00915)",2.431744552151493,2.8239214353660302,1.211071822635585,0.7997083758829313,0.009153209280387053,-6.508379097664992,0.010560077023330732,0.007777650719181593,0.995327001649889
0,43,active,"SliceKernel(base=RBF(length_scale=[2.48, 2.77]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.713]), idx=[2, 3]) + WhiteKernel(noise_level=0.00919)",2.480852569491142,2.769737394523741,1.3665950033896686,0.7131736899994366,0.009187385356125158,-7.3019342412516295,0.010667608138291457,0.007948304439663515,0.9953538582798868
0,44,active,"SliceKernel(base=RBF(length_scale=[0.795, 2.99]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.719]), idx=[2, 3]) + WhiteKernel(noise_level=0.00642)",0.7946319993972696,2.9883324715518076,1.515188392951844,0.7194354691303629,0.006415717780057695,-9.168461062574004,0.008276281302268347,0.006112271057596658,0.9971682708801072
0,45,active,"SliceKernel(base=RBF(length_scale=[0.775, 3.22]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.55, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00652)",0.7745107588620709,3.2235108439539357,1.5475993242707948,0.7291900922561995,0.006521107772303932,-9.268161724830271,0.008376000051353822,0.006242853486375737,0.9971332772354633
0,46,active,"SliceKernel(base=RBF(length_scale=[2.33, 3.43]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 0.799]), idx=[2, 3]) + WhiteKernel(noise_level=0.00812)",2.3274505890786013,3.4290509157353792,1.0438250938366749,0.7992772093738834,0.008116938734445956,-9.34719186740729,0.010072689976789466,0.00718418419084672,0.9961567195156306
0,47,active,"SliceKernel(base=RBF(length_scale=[2.25, 3.33]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.734]), idx=[2, 3]) + WhiteKernel(noise_level=0.0093)",2.2539137782329486,3.3333451567010006,1.3689408659354936,0.733701016998369,0.0092966001594108,-9.87288141288915,0.010977817751782816,0.008005401163357873,0.9954508348412078
0,48,active,"SliceKernel(base=RBF(length_scale=[2.31, 2.51]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.745]), idx=[2, 3]) + WhiteKernel(noise_level=0.00961)",2.306490147164259,2.5098582810137904,1.3903743520029348,0.7446012741370988,0.009607524689004259,-11.04344724480184,0.010973653585490913,0.008220309134801271,0.9953713175408512
0,49,active,"SliceKernel(base=RBF(length_scale=[2.07, 2.69]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.46, 0.707]), idx=[2, 3]) + WhiteKernel(noise_level=0.0103)",2.0703360139289075,2.693438847411253,1.460357565250598,0.7065972377172834,0.010316849927541654,-12.44804182039551,0.011258086469417021,0.008469375862615211,0.9950489897491509
0,50,active,"SliceKernel(base=RBF(length_scale=[0.677, 1.79]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.25, 0.703]), idx=[2, 3]) + WhiteKernel(noise_level=0.00629)",0.6773558546266114,1.792592155878116,1.2522462992562073,0.7033727503106784,0.006291203322330961,-18.70877033670831,0.00766302058735512,0.005477971756827618,0.9976609088791931
0,51,active,"SliceKernel(base=RBF(length_scale=[0.689, 1.88]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.26, 0.692]), idx=[2, 3]) + WhiteKernel(noise_level=0.00638)",0.6888126108951965,1.8800499601314167,1.2582960499525135,0.6917723677940106,0.006376732889317551,-19.560912298391532,0.007626403427224524,0.005432496180160733,0.9976571089682514
0,52,active,"SliceKernel(base=RBF(length_scale=[0.662, 1.67]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.26, 0.707]), idx=[2, 3]) + WhiteKernel(noise_level=0.00622)",0.661825015998954,1.669013824463434,1.2591966091277598,0.7074503495138178,0.006221157324762716,-20.90395695297193,0.007372712522765207,0.005172819261154154,0.9977699110341071
0,53,active,"SliceKernel(base=RBF(length_scale=[2.98, 0.889]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.751]), idx=[2, 3]) + WhiteKernel(noise_level=0.0105)",2.980947813033346,0.8885147666525595,1.3669310786852895,0.751421256625605,0.01050084569809383,-16.142666437280262,0.01115765103597287,0.00856239550389312,0.9951381960711496
0,54,active,"SliceKernel(base=RBF(length_scale=[3, 0.904]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.761]), idx=[2, 3]) + WhiteKernel(noise_level=0.0102)",3.0012223020950075,0.9038433502261901,1.3864966442597666,0.7613626595500285,0.010199407670869591,-15.56085453487681,0.01107065409092115,0.008452162071563992,0.995300638150648
0,55,active,"SliceKernel(base=RBF(length_scale=[2.96, 0.881]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.777]), idx=[2, 3]) + WhiteKernel(noise_level=0.0102)",2.9625275257424493,0.8814552571952365,1.3897519496432988,0.7773661565846285,0.010192440783382078,-16.055887583256336,0.01095909204112148,0.00827042249151852,0.9953114835514909
0,56,active,"SliceKernel(base=RBF(length_scale=[2.19, 0.951]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.888, 0.774]), idx=[2, 3]) + WhiteKernel(noise_level=0.00894)",2.191941009451432,0.9510975694271081,0.8881871082284984,0.7740940389094473,0.008939647886364033,-23.840707109571078,0.009614409619600183,0.007345401208932514,0.9964882102080613
0,57,active,"SliceKernel(base=RBF(length_scale=[2.1, 0.943]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.911, 0.776]), idx=[2, 3]) + WhiteKernel(noise_level=0.00884)",2.099921866896461,0.9427316058433794,0.9113294768602573,0.7760397107520948,0.00883675393126593,-24.312155288728377,0.009510419558618298,0.007243994421057743,0.9965386702378627
0,58,active,"SliceKernel(base=RBF(length_scale=[2.12, 0.884]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.762, 0.706]), idx=[2, 3]) + WhiteKernel(noise_level=0.0087)",2.1236025744413562,0.883556207609022,0.7623738336701156,0.7064338836494268,0.008696684953622733,-27.85628745270442,0.009313805503650751,0.007083698356656627,0.9969048122885777
0,59,active,"SliceKernel(base=RBF(length_scale=[2.29, 0.916]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.716, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00845)",2.291590239187491,0.916351415369266,0.716382733285186,0.7288685789739348,0.008453787876728179,-26.67322667689784,0.009426809951052738,0.007180003057054851,0.996965404450018
0,60,active,"SliceKernel(base=RBF(length_scale=[2.33, 0.928]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.722, 0.733]), idx=[2, 3]) + WhiteKernel(noise_level=0.00837)",2.326486786793238,0.9284573184639578,0.722192090092964,0.7329896694050961,0.008365534467244884,-26.441539530386905,0.009404593791525872,0.007129288241223446,0.9969946671869689
0,61,active,"SliceKernel(base=RBF(length_scale=[2.21, 0.948]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.736, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.00855)",2.21141890584837,0.9475894140283868,0.7359577927679651,0.7345773526761442,0.00854814473090836,-26.815186079919457,0.00950563826687734,0.007241340272756222,0.9969125648910194
0,62,active,"SliceKernel(base=RBF(length_scale=[1.31, 0.915]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.699, 0.506]), idx=[2, 3]) + WhiteKernel(noise_level=0.00335)",1.3063759641777626,0.9147280155050818,0.699008518384386,0.5064419046454728,0.003346369547159388,-31.060211675610553,0.004804558345348544,0.0033788786413091534,0.9992730943833913
0,63,active,"SliceKernel(base=RBF(length_scale=[1.45, 0.983]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.687, 0.504]), idx=[2, 3]) + WhiteKernel(noise_level=0.00352)",1.446049418190459,0.9834536461100553,0.6872532731610276,0.5043534851915638,0.0035190887933841757,-31.17060135585814,0.004956094888274855,0.0035338922512133074,0.9992263425079829
0,64,active,"SliceKernel(base=RBF(length_scale=[1.33, 0.89]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.663, 0.463]), idx=[2, 3]) + WhiteKernel(noise_level=0.00283)",1.3279474619876475,0.8897821397464044,0.6625441921744976,0.46287477959022594,0.0028294440430745443,-34.95226096181879,0.004057022439883284,0.0027965167755436876,0.9994827974069848
0,65,active,"SliceKernel(base=RBF(length_scale=[1.42, 0.924]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.656, 0.461]), idx=[2, 3]) + WhiteKernel(noise_level=0.00307)",1.4206019820411966,0.9236471487464688,0.6559530670206396,0.4608370624931725,0.0030683301590437645,-35.152519666815095,0.004269776103819116,0.0029719065335929297,0.9994334830929302
0,66,active,"SliceKernel(base=RBF(length_scale=[1.42, 0.943]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.627, 0.466]), idx=[2, 3]) + WhiteKernel(noise_level=0.00278)",1.4209214277105047,0.942672822347689,0.6273484328694202,0.46564012753540995,0.002781132374783028,-36.73913194672258,0.00393695735994522,0.0027513309783222827,0.9995209468886576
0,67,active,"SliceKernel(base=RBF(length_scale=[2.59, 1.04]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.601, 0.483]), idx=[2, 3]) + WhiteKernel(noise_level=0.00503)",2.5913730775778165,1.0382351979594344,0.6012292915603161,0.4831441503457214,0.0050259159477763484,-36.23845137875489,0.006047458836281545,0.004603498657722318,0.9988567661380793
0,68,active,"SliceKernel(base=RBF(length_scale=[2.62, 1.05]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.603, 0.481]), idx=[2, 3]) + WhiteKernel(noise_level=0.0051)",2.619756212948591,1.045415058875829,0.6027915474338783,0.48066246414365205,0.0050965179335775495,-36.28419266220046,0.006142600104891828,0.004710742575881698,0.9988194039410896
0,69,active,"SliceKernel(base=RBF(length_scale=[2.63, 1.04]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.619, 0.49]), idx=[2, 3]) + WhiteKernel(noise_level=0.00514)",2.6293773668970326,1.041770296413412,0.6185050172145279,0.4903121365563035,0.005136975072485334,-35.292891464808534,0.006323733389112587,0.0048501803232698865,0.9987819971463643
0,70,active,"SliceKernel(base=RBF(length_scale=[2.61, 1.05]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.62, 0.501]), idx=[2, 3]) + WhiteKernel(noise_level=0.00515)",2.611595670917727,1.0461008017787434,0.6197759605108305,0.5009855380802708,0.005147833735767422,-34.73118696348471,0.006428503294817103,0.00488485121541967,0.9987526601689698
0,71,active,"SliceKernel(base=RBF(length_scale=[2.68, 1.05]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.613, 0.506]), idx=[2, 3]) + WhiteKernel(noise_level=0.00483)",2.680665264876079,1.0538442376413635,0.6131316943582359,0.5058818303817948,0.004828628236805228,-30.31621211802363,0.006662018365325595,0.005026014346123742,0.998798328193594
